hit_id,x,y,z,volume_id,layer_id,module_id
96884,127.84899999999999,644.905,905.067,13,8,2012
73350,-194.774,169.43400000000003,-322.5,13,2,316
113813,-994.712,223.459,-715.6,17,4,603
26495,37.9459,62.2959,-287.092,8,4,86
32549,54.7016,-46.7681,298.718,8,4,365
85447,316.21,-389.49800000000005,-910.08,13,6,106
80671,310.83099999999996,-192.58700000000002,-173.171,13,4,471
111683,665.3589999999999,482.522,531.2,17,2,1872
107881,-114.818,-809.194,-964.8,17,2,148
37397,-116.58,-4.35155,83.5088,8,6,417
26536,-17.1857,70.8967,-335.983,8,4,90
110269,808.028,141.16299999999998,-48.6,17,2,1264
116147,488.39599999999996,-898.062,271.2,17,4,2026
109632,410.971,-715.073,-200.6,17,2,1000
96105,485.43199999999996,-444.99300000000005,592.2,13,8,1672
85027,356.69599999999997,-59.6324,1055.2,13,4,1147
45643,73.29,156.91299999999998,352.48199999999997,8,8,990
111950,320.358,755.3580000000001,623.4,17,2,2003
92234,427.952,496.56800000000004,-758.8,13,8,372
43289,146.719,-90.8811,67.8781,8,8,579
27189,-10.8853,-72.0613,-207.201,8,4,136
117846,-635.034,-802.7510000000001,1035.4,17,4,3062
79346,362.305,34.8548,-671.4,13,4,253
95977,-534.893,379.251,478.6,13,8,1623
79776,-306.134,183.35299999999998,-524.2669999999999,13,4,332
92200,644.101,-122.06700000000001,-744.4,13,8,355
80310,355.07800000000003,-55.0648,-326.4,13,4,419
116244,163.059,1002.94,292.8,17,4,2087
84802,282.632,-217.56400000000002,886.4,13,4,1087
112681,-810.497,132.687,954.0,17,2,2397
94440,-492.314,447.231,9.0,13,8,1110
109057,-798.64,-193.66,-417.4,17,2,725
111900,797.4639999999999,-212.40599999999998,605.4,17,2,1975
25603,31.1655,-5.74006,279.246,8,2,184
116176,989.2869999999999,-253.90400000000002,260.4,17,4,2046
113171,343.454,-957.722,-969.429,17,4,199
