hit_id,x,y,z,volume_id,layer_id,module_id
39021,-53.6108,-101.736,279.85,8,6,581
39141,114.185,-12.8543,319.805,8,6,597
39187,96.9287,62.4933,329.147,8,6,603
39190,93.0379,69.536,309.781,8,6,604
39267,-50.4603,103.68799999999999,339.285,8,6,615
39284,-75.2289,87.1225,319.098,8,6,617
39310,-93.5013,67.2638,284.16,8,6,619
39311,-91.9645,69.9198,342.73199999999997,8,6,619
39336,-110.473,34.656,306.149,8,6,622
39418,1.52494,-117.154,376.55199999999996,8,6,638
39473,106.994,-44.3195,402.583,8,6,647
39536,85.1072,80.013,362.88699999999994,8,6,657
39678,-70.8951,-91.4001,424.718,8,6,684
39688,-51.1496,-104.493,424.531,8,6,686
39770,97.679,-63.1068,429.27099999999996,8,6,698
39876,-62.3107,97.0775,425.972,8,6,720
39884,-74.7332,87.6376,439.13599999999997,8,6,721
39924,-173.481,0.585159,-453.227,8,8,1
39930,-171.03799999999998,-20.5967,-426.56800000000004,8,8,2
40087,164.298,50.4866,-445.774,8,8,43
40137,59.3186,162.506,-432.63300000000004,8,8,55
40207,-168.993,30.8041,-447.73699999999997,8,8,76
40256,-133.30100000000002,-108.38,-404.611,8,8,87
40341,117.899,-123.854,-373.67900000000003,8,8,107
40471,33.0014,167.58599999999998,-397.156,8,8,134
40663,-4.0073099999999995,-172.815,-296.803,8,8,176
40691,72.7029,-155.338,-291.41,8,8,181
40724,125.291,-117.84899999999999,-283.185,8,8,186
40765,170.959,-18.9388,-288.993,8,8,194
40886,-81.6464,151.371,-317.525,8,8,221
40915,-152.096,78.883,-300.318,8,8,228
40948,-169.856,-29.916,-250.68200000000002,8,8,237
40950,-164.248,-49.3903,-278.123,8,8,238
40978,-137.571,-101.666,-242.50799999999998,8,8,242
41004,-97.1907,-140.609,-224.983,8,8,246
41026,-46.2059,-166.239,-266.248,8,8,251
41097,125.48,-116.74,-217.982,8,8,264
41147,170.294,21.465999999999998,-241.576,8,8,275
41170,144.325,94.331,-234.046,8,8,281
41206,84.3476,150.457,-239.49200000000002,8,8,287
41214,55.4053,162.724,-248.753,8,8,289
41236,4.633430000000001,172.403,-246.678,8,8,293
41240,-21.6278,169.44299999999998,-263.57,8,8,294
41262,-60.4232,159.904,-230.59400000000002,8,8,297
41265,-50.1818,165.007,-230.71200000000002,8,8,297
41310,-144.099,92.0687,-261.313,8,8,305
41320,-147.822,88.1484,-268.493,8,8,306
41461,-21.8857,-170.141,-191.769,8,8,330
41510,114.068,-129.113,-186.67,8,8,341
41524,135.808,-105.006,-178.092,8,8,343
41541,156.168,-72.0888,-170.282,8,8,346
41585,168.33599999999998,35.6729,-188.028,8,8,354
41609,150.317,84.6622,-144.349,8,8,358
41610,136.684,103.36200000000001,-206.90599999999998,8,8,359
41619,132.888,109.435,-204.977,8,8,360
41621,133.61,108.76899999999999,-192.88400000000001,8,8,360
41628,122.131,120.96700000000001,-170.59799999999998,8,8,361
41684,-3.18553,171.801,-198.951,8,8,371
41727,-133.655,108.56,-191.625,8,8,382
41856,-107.65100000000001,-134.835,-136.92700000000002,8,8,402
41872,-76.2384,-153.356,-82.639,8,8,404
41877,-63.8147,-158.94899999999998,-125.70700000000001,8,8,405
41978,121.545,-122.19200000000001,-74.4174,8,8,420
42073,165.18,47.3142,-88.9323,8,8,433
42112,118.589,123.119,-104.07600000000001,8,8,439
42138,99.525,139.321,-134.749,8,8,441
42184,46.1846,166.24099999999999,-130.77700000000002,8,8,446
42235,-55.8336,162.191,-97.7884,8,8,453
42250,-72.953,154.609,-90.9894,8,8,454
42298,-123.064,120.087,-122.387,8,8,459
42301,-126.193,115.75200000000001,-99.7976,8,8,459
42337,-161.15200000000002,58.4145,-75.4908,8,8,464
42404,-158.53799999999998,-69.4176,-23.7573,8,8,474
42457,-84.0496,-151.09,-46.8604,8,8,482
42472,-59.9157,-160.511,-55.4739,8,8,483
42482,-57.8327,-162.78,-21.0781,8,8,484
42487,-58.7325,-162.614,-36.2204,8,8,484
42490,-37.1439,-167.66099999999997,-50.5135,8,8,485
42507,1.9065599999999998,-171.981,-1.61563,8,8,488
42605,156.925,-69.6667,-32.7979,8,8,502
42617,166.405,-41.2369,-23.413,8,8,504
42624,166.22299999999998,-42.5058,-38.2035,8,8,504
42660,171.35299999999998,0.632447,-4.99063,8,8,507
42663,171.734,-3.17739,-31.2594,8,8,507
42718,145.043,94.28200000000001,-43.8876,8,8,515
42746,110.495,131.4,-13.9342,8,8,518
42760,99.7885,139.741,-35.5302,8,8,519
42794,40.2482,167.34400000000002,-5.94688,8,8,524
42828,-2.3625700000000003,171.917,-28.0514,8,8,527
42836,-19.3764,170.455,-46.8626,8,8,528
42846,-25.7068,170.61700000000002,-6.00312,8,8,529
42892,-86.3249,148.00799999999998,-59.9047,8,8,533
42912,-103.12799999999999,138.053,-36.900999999999996,8,8,535
42981,-165.66099999999997,46.4438,-49.45399999999999,8,8,543
42993,-168.582,37.5032,-27.2326,8,8,544
43034,-168.40400000000002,-34.0034,6.39687,8,8,549
43136,-80.1472,-151.959,16.2732,8,8,560
43158,-39.1336,-166.96,61.5481,8,8,563
43205,61.7449,-159.246,69.6122,8,8,570
43256,128.268,-112.87799999999999,65.4444,8,8,576
43276,139.509,-101.23700000000001,7.02723,8,8,578
43342,172.072,4.38657,65.7479,8,8,586
43419,99.2878,139.452,5.38438,8,8,597
43536,-36.4366,168.632,45.0949,8,8,608
43570,-96.1975,141.424,2.96563,8,8,612
43606,-149.903,82.9924,69.2725,8,8,618
43650,-171.74,8.210139999999999,16.3531,8,8,624
43706,-127.35799999999999,-114.54700000000001,82.0809,8,8,633
43724,-96.8593,-141.358,136.183,8,8,636
43881,154.641,-76.9722,113.885,8,8,658
43885,162.267,-55.7302,115.324,8,8,659
43934,155.028,74.7385,84.193,8,8,669
43968,109.991,131.734,121.51899999999999,8,8,674
43995,74.1699,154.621,83.2515,8,8,677
44007,53.9136,163.502,133.738,8,8,679
44016,43.0854,167.055,140.886,8,8,680
44026,10.0226,171.463,114.781,8,8,682
44042,-19.7549,170.37,117.671,8,8,684
44191,-166.43200000000002,-39.5537,161.156,8,8,705
44210,-153.086,-76.7838,209.377,8,8,708
44242,-115.72200000000001,-127.344,204.92700000000002,8,8,713
44264,-58.9314,-162.07399999999998,171.80200000000002,8,8,718
44299,2.6172299999999997,-171.38099999999997,188.155,8,8,722
44301,18.5431,-170.13400000000001,163.56799999999998,8,8,723
44303,9.23977,-172.22,162.45600000000002,8,8,723
44333,73.903,-154.036,169.30700000000002,8,8,727
44388,156.499,-69.37,179.127,8,8,736
44512,46.4114,166.218,171.99900000000002,8,8,758
44568,-66.5664,158.461,156.96200000000002,8,8,766
44684,-162.929,-57.6727,231.515,8,8,785
44730,-105.954,-136.33700000000002,217.237,8,8,792
44761,-20.2674,-170.175,262.2,8,8,798
44870,172.83,2.9861,212.07,8,8,820
44892,163.0,57.5446,234.19400000000002,8,8,824
45067,-161.876,57.4577,243.22799999999998,8,8,854
45075,-164.96,51.3451,213.69,8,8,855
45102,-171.885,-15.5051,346.98,8,8,860
45129,-126.875,-114.319,344.781,8,8,867
45150,-69.1662,-157.51,331.694,8,8,873
45226,112.09299999999999,-130.667,335.566,8,8,887
45266,170.485,-20.038,334.565,8,8,896
45307,127.976,113.301,281.203,8,8,906
45359,1.1866,171.917,342.593,8,8,917
45361,4.26397,172.351,306.73400000000004,8,8,917
45382,-52.7058,163.749,334.93699999999995,8,8,921
45394,-77.6551,153.631,297.138,8,8,923
45496,-85.3283,-150.632,417.564,8,8,950
45502,-54.5298,-163.388,363.11400000000003,8,8,952
45517,-5.16106,-172.977,367.101,8,8,956
45531,54.2714,-163.52200000000002,364.80300000000005,8,8,960
45557,156.746,-70.2375,380.839,8,8,970
45630,107.586,135.436,387.33,8,8,987
45718,-160.436,63.8247,415.207,8,8,1010
45723,-164.832,52.2431,408.189,8,8,1011
45775,-110.104,-131.065,446.659,8,8,1025
45877,171.825,-9.061869999999999,474.92900000000003,8,8,1053
45917,142.365,96.46,461.406,8,8,1061
45994,-117.26,124.604,476.77099999999996,8,8,1082
46011,-139.202,101.85,424.801,8,8,1085
46036,-164.28799999999998,52.5525,455.001,8,8,1089
71182,-191.71599999999998,-181.282,-1059.4,13,2,5
71279,168.41,200.486,-981.4,13,2,26
71366,-86.8093,-246.12900000000002,-919.543,13,2,48
71473,-56.317,251.703,-953.2,13,2,72
71529,-236.459,-120.815,-789.8,13,2,83
71671,122.428,234.925,-794.0,13,2,107
71880,251.017,64.3142,-679.2,13,2,142
71883,236.122,109.831,-678.8,13,2,143
71990,-260.587,7.88282,-686.2,13,2,160
72000,-261.753,-35.3157,-648.2,13,2,161
72085,167.75599999999997,-200.138,-572.2,13,2,175
72200,73.2428,249.324,-649.4,13,2,189
72206,38.3771,256.54,-607.0,13,2,190
72261,-245.447,82.7926,-660.6,13,2,199
72339,-117.8,-234.94400000000002,-512.0,13,2,207
72439,242.226,-93.2807,-535.1,13,2,218
72626,-261.7,-34.5709,-380.8,13,2,241
72642,-245.642,-83.7219,-423.0,13,2,243
72649,-217.295,-150.054,-407.8,13,2,244
72663,-203.00599999999997,-163.15,-369.4,13,2,245
72693,-52.6792,-257.671,-412.3,13,2,249
72703,1.10232,-265.723,-454.2,13,2,250
72807,256.836,-37.1044,-436.0,13,2,260
72818,260.283,14.7816,-371.8,13,2,261
72889,86.3736,249.856,-371.4,13,2,268
72902,30.636999999999997,258.34,-376.6,13,2,270
72908,-19.8619,260.647,-405.0,13,2,271
72961,-215.114,145.959,-394.6,13,2,277
72962,-221.22,138.707,-409.0,13,2,277
72974,-235.69099999999997,109.86,-461.8,13,2,278
73046,-140.015,-216.24,-341.4,13,2,287
73073,-48.6,-256.126,-293.2,13,2,289
73130,160.262,-201.30900000000003,-274.4,13,2,295
73137,199.267,-165.541,-265.714,13,2,296
73141,201.77200000000002,-163.371,-315.6,13,2,296
73146,189.74,-173.795,-321.6,13,2,296
73160,209.542,-147.971,-272.4,13,2,297
73206,250.11,74.882,-285.9,13,2,302
73229,220.31,135.296,-351.6,13,2,304
73232,216.22099999999998,144.974,-294.4,13,2,304
73238,204.826,154.614,-304.8,13,2,305
73243,195.72799999999998,169.226,-316.0,13,2,305
73309,-83.59,249.363,-351.6,13,2,312
73334,-120.26299999999999,226.662,-351.0,13,2,314
73373,-241.447,94.572,-273.12,13,2,318
73463,-178.57299999999998,-188.75599999999997,-206.6,13,2,326
73482,-74.5276,-248.80200000000002,-192.2,13,2,329
73584,233.33599999999998,-113.764,-254.6,13,2,338
73650,216.921,150.939,-226.4,13,2,344
73660,192.03400000000002,180.773,-162.8,13,2,345
73663,186.678,189.37599999999998,-257.4,13,2,345
73675,166.59400000000002,202.582,-205.0,13,2,346
73694,125.426,232.40099999999998,-243.8,13,2,347
73706,100.54299999999999,241.31,-197.0,13,2,348
73791,-186.84,188.25599999999997,-188.2,13,2,355
73950,-120.70700000000001,-232.49599999999998,-72.4,13,2,367
73963,-97.117,-239.912,-124.3,13,2,368
73971,-100.01100000000001,-238.167,-80.8,13,2,368
73976,-48.773,-256.055,-78.4,13,2,369
74059,183.875,-178.877,-110.8,13,2,376
74094,237.093,-101.792,-49.6,13,2,378
74112,252.761,-56.8897,-58.0,13,2,379
74167,242.618,83.5963,-130.0,13,2,383
74178,222.459,130.211,-65.2,13,2,384
74219,141.025,215.39,-55.6,13,2,387
74266,10.3763,260.007,-66.4,13,2,390
74324,-103.04899999999999,237.80200000000002,-90.4,13,2,393
74328,-98.31200000000001,238.97400000000002,-139.6,13,2,393
74364,-196.63299999999998,167.82299999999998,-148.6,13,2,396
74401,-251.05700000000002,78.6376,-74.8,13,2,398
74410,-244.907,76.2364,-115.6,13,2,399
74435,-262.145,-40.795,11.4,13,2,401
74461,-252.49900000000002,-81.7397,-41.4,13,2,402
74547,-127.507,-230.649,25.8,13,2,407
74566,-67.4487,-251.676,-46.2,13,2,409
74605,32.8553,-261.577,-0.599997,13,2,411
74681,229.528,-128.838,17.7,13,2,417
74695,250.627,-85.0948,-30.6,13,2,418
74727,256.555,-38.3121,-11.4,13,2,420
74730,265.58099999999996,0.491947,-46.2,13,2,420
74811,161.364,208.618,-28.2,13,2,426
74827,139.716,220.37,6.6,13,2,427
74870,51.9565,257.965,-9.0,13,2,429
74915,-11.3504,260.038,-42.6,13,2,431
74940,-53.1249,254.955,-13.8,13,2,432
74968,-134.358,223.92700000000002,-48.6,13,2,434
74975,-136.127,223.18,-0.599997,13,2,434
75062,-258.856,28.4163,23.4,13,2,440
75086,-249.56400000000002,-81.2387,121.6,13,2,442
75137,-186.581,-183.918,131.2,13,2,445
75165,-87.8859,-245.48,98.8,13,2,448
75229,98.31200000000001,-238.97400000000002,106.0,13,2,453
75259,204.947,-160.621,101.2,13,2,456
75324,257.407,16.1421,101.2,13,2,461
75362,236.033,110.193,127.6,13,2,463
75437,101.427,237.313,123.6,13,2,468
75500,-62.0293,251.213,73.6,13,2,472
75573,-215.588,140.791,107.6,13,2,477
75579,-245.81,87.3378,71.2,13,2,478
75640,-254.924,-53.4836,246.2,13,2,482
75652,-244.28400000000002,-89.2095,237.8,13,2,483
75702,-141.563,-218.815,206.2,13,2,487
75743,40.8216,-262.147,255.4,13,2,491
75748,8.05214,-259.802,239.8,13,2,491
75764,95.6161,-242.69799999999998,254.6,13,2,493
75809,231.988,-125.916,174.2,13,2,497
75900,173.963,194.077,187.4,13,2,506
75927,82.9712,251.908,215.0,13,2,508
75941,65.855,252.32299999999998,254.0,13,2,509
75947,66.8557,251.916,204.2,13,2,509
75964,5.31308,264.23,169.4,13,2,510
75994,-43.2546,255.80200000000002,177.0,13,2,512
76007,-92.7558,243.40599999999998,238.6,13,2,513
76025,-152.838,216.118,202.733,13,2,514
76125,-239.0,-98.2084,352.0,13,2,523
76147,-156.273,-209.965,328.8,13,2,526
76153,-169.78799999999998,-194.365,308.4,13,2,526
76182,-72.6783,-246.351,259.2,13,2,529
76210,24.2015,-257.98400000000004,279.6,13,2,531
76236,107.479,-236.705,283.262,13,2,533
76288,224.74200000000002,-129.918,270.0,13,2,537
76320,260.074,-10.0906,320.0,13,2,540
76333,249.455,82.514,358.8,13,2,542
76459,-116.677,234.42700000000002,342.0,13,2,553
76531,-255.078,51.181999999999995,324.0,13,2,559
76633,-51.6476,-258.09,401.4,13,2,569
76766,173.05900000000003,195.12,433.3,13,2,586
76827,-20.1678,260.66900000000004,392.2,13,2,591
76838,-110.617,238.984,455.4,13,2,593
76902,-246.02,92.7332,375.4,13,2,598
76917,-260.334,22.0659,383.8,13,2,600
76963,-179.74099999999999,-182.877,515.6,13,2,606
76972,-93.1379,-242.312,498.4,13,2,608
76973,-78.9345,-250.878,553.2,13,2,608
76989,-16.5319,-258.575,555.8,13,2,610
77017,120.84,-226.418,558.4,13,2,614
77020,145.31799999999998,-216.076,507.8,13,2,614
77031,185.296,-177.646,540.8,13,2,616
77052,249.628,-64.6061,513.68,13,2,619
77092,202.86,157.77200000000002,530.0,13,2,625
77136,13.8047,259.21,463.4,13,2,630
77137,12.0385,259.621,515.2,13,2,630
77149,-56.5694,251.68200000000002,503.6,13,2,632
77259,-139.094,-220.894,626.6,13,2,647
77329,240.67700000000002,-101.59299999999999,579.4,13,2,658
77373,187.495,188.063,598.6,13,2,665
77453,-211.36900000000003,158.98,650.4,13,2,676
77466,-249.532,86.9102,622.8,13,2,678
77469,-242.385,98.7617,628.8,13,2,678
77491,-251.035,-64.1017,699.4,13,2,682
77526,-141.08,-215.34400000000002,676.48,13,2,687
77626,256.95599999999996,9.83825,709.0,13,2,701
77642,223.642,127.411,746.2,13,2,704
77644,222.822,129.352,694.4,13,2,704
77699,-110.271,236.014,773.2,13,2,713
77724,-188.45,174.91299999999998,722.0,13,2,716
77746,-249.019,82.0172,690.8,13,2,718
77817,-28.8709,-258.751,851.8,13,2,730
77896,194.528,176.766,830.0,13,2,745
77968,-248.482,88.6522,832.314,13,2,758
78004,-137.108,-218.688,949.2,13,2,767
78006,-144.468,-212.49200000000002,944.7,13,2,767
78047,162.49200000000002,-199.921,901.2,13,2,775
78063,247.58700000000002,-84.3921,909.0,13,2,778
78124,-120.447,226.584,945.6,13,2,794
78242,251.826,-67.078,1075.0,13,2,819
78314,-174.55900000000003,195.90200000000002,1006.6,13,2,835
78523,-353.565,-52.9154,-874.0,13,4,58
78530,-329.151,-145.511,-883.8,13,4,60
78626,353.24800000000005,70.2725,-951.2,13,4,86
78662,75.9028,348.212,-894.3,13,4,97
78787,212.294,-293.26,-796.2,13,4,132
78883,34.851,357.88300000000004,-846.6,13,4,154
79185,-358.833,43.6676,-692.8,13,4,223
79217,-335.858,-130.765,-590.6,13,4,228
79252,-45.5758,-361.32800000000003,-577.8,13,4,237
79269,11.7304,-360.12699999999995,-615.4,13,4,239
79318,340.44699999999995,-127.62200000000001,-625.0,13,4,249
79334,354.902,-65.0777,-607.0,13,4,251
79372,316.056,175.774,-615.0,13,4,257
79461,-334.597,137.321,-648.3,13,4,277
79478,-358.965,-31.0228,-519.8,13,4,281
79513,-268.694,-236.773,-508.0,13,4,287
79528,-166.521,-319.06,-470.0,13,4,290
79533,-183.24,-306.221,-474.8,13,4,290
79622,325.336,-158.349,-541.04,13,4,304
79636,360.648,-7.131810000000001,-520.4,13,4,308
79655,312.133,177.82299999999998,-488.8,13,4,313
79702,81.4249,352.673,-531.2,13,4,320
79710,39.6938,360.14300000000003,-527.24,13,4,321
79720,-9.38519,356.92699999999996,-555.6,13,4,323
79745,-123.198,334.676,-476.4,13,4,326
79756,-221.00400000000002,285.545,-508.914,13,4,328
79772,-290.053,209.86599999999999,-542.0,13,4,331
79878,-92.3245,-350.931,-411.4,13,4,348
79925,206.50799999999998,-296.178,-381.8,13,4,356
79936,268.664,-241.618,-447.4,13,4,358
79943,310.212,-193.229,-394.6,13,4,359
80000,334.691,135.476,-397.0,13,4,368
80005,319.392,166.77200000000002,-415.0,13,4,369
80009,298.72900000000004,201.44799999999998,-428.2,13,4,370
80013,256.464,260.888,-450.2,13,4,371
80034,166.25900000000001,323.002,-441.4,13,4,374
80119,-354.01300000000003,85.6129,-459.61800000000005,13,4,390
80153,-333.371,-128.465,-310.8,13,4,396
80179,-270.307,-234.308,-288.0,13,4,399
80214,-65.3983,-351.673,-268.8,13,4,405
80281,298.993,-200.593,-351.6,13,4,415
80286,319.791,-165.56900000000002,-351.6,13,4,416
80364,271.785,232.048,-312.9,13,4,427
80370,247.45,256.968,-341.4,13,4,428
80386,181.685,307.415,-271.2,13,4,430
80469,-249.80599999999998,260.16900000000004,-255.6,13,4,441
80599,-103.59299999999999,-345.75699999999995,-174.2,13,4,460
80659,263.36400000000003,-246.005,-156.2,13,4,470
80745,333.44199999999995,140.524,-181.4,13,4,480
80775,274.909,232.69099999999997,-224.6,13,4,483
80781,227.997,285.117,-237.8,13,4,484
80807,128.775,339.751,-251.0,13,4,487
80856,-117.814,345.04400000000004,-198.2,13,4,493
80905,-283.061,221.393,-205.4,13,4,499
80940,-353.41900000000004,86.9083,-167.0,13,4,502
80975,-353.17699999999996,-74.1385,-60.4,13,4,506
81044,-156.116,-327.052,-100.0,13,4,514
81054,-152.906,-321.73400000000004,-108.4,13,4,515
81058,-100.654,-343.842,-56.8,13,4,516
81068,-55.5207,-354.92699999999996,-108.4,13,4,517
81163,331.505,-136.704,-68.8,13,4,529
81179,351.097,-67.1459,-79.6,13,4,531
81207,356.782,7.845339999999999,-60.4,13,4,533
81230,317.587,163.108,-90.4,13,4,537
81270,181.178,307.805,-78.4,13,4,542
81295,83.0243,351.93800000000005,-92.8,13,4,544
81326,-27.7174,358.653,-59.2,13,4,547
81341,-94.0361,345.173,-125.44,13,4,549
81358,-148.77200000000002,328.344,-64.0,13,4,550
81402,-294.622,205.12599999999998,-55.2571,13,4,555
81416,-341.834,119.57799999999999,-102.4,13,4,557
81450,-362.70599999999996,-39.1159,16.2,13,4,561
81538,-181.043,-311.64799999999997,35.4,13,4,570
81589,88.5051,-348.89,-0.599997,13,4,577
81651,334.13199999999995,-138.092,29.4,13,4,585
81652,328.72,-147.066,-36.6,13,4,585
81769,208.77900000000002,295.221,-42.6,13,4,597
81775,174.793,316.448,7.8,13,4,598
81803,57.2389,357.485,-11.4,13,4,601
81851,-96.0802,347.89599999999996,-23.4,13,4,605
81871,-170.635,317.961,-3.0,13,4,607
81945,-346.708,101.521,-22.2,13,4,614
81954,-355.269,63.9633,30.6,13,4,615
82047,-163.46,-321.411,141.1,13,4,626
82125,144.54,-329.392,148.0,13,4,634
82176,296.883,-202.78099999999998,142.0,13,4,639
82208,359.707,38.9079,144.4,13,4,645
82408,-284.298,224.824,156.4,13,4,666
82457,-346.662,-105.48,164.6,13,4,675
82487,-244.041,-265.737,185.0,13,4,680
82566,248.96,-264.267,179.0,13,4,693
82596,309.675,-183.612,239.0,13,4,696
82634,331.30800000000005,149.144,177.8,13,4,704
82698,125.007,342.023,173.0,13,4,711
82722,-7.09761,359.691,225.8,13,4,715
82741,-81.6241,349.793,245.3,13,4,717
82795,-314.337,177.543,194.8,13,4,724
82844,-353.37,-63.6069,340.0,13,4,730
82856,-346.11699999999996,-86.8418,268.8,13,4,731
82917,-185.101,-304.79200000000003,281.2,13,4,738
82945,1.7560200000000001,-362.506,330.6,13,4,742
82957,74.6184,-353.168,349.8,13,4,744
82962,106.791,-343.499,350.4,13,4,745
83084,248.03599999999997,256.259,258.0,13,4,764
83111,134.786,332.662,291.0,13,4,767
83116,84.4057,351.30400000000003,348.0,13,4,768
83124,70.983,349.833,280.8,13,4,769
83146,-41.815,359.981,324.0,13,4,771
83279,-232.477,-279.705,435.8,13,4,792
83286,-208.97099999999998,-295.036,453.8,13,4,793
83307,-74.6007,-351.764,367.0,13,4,797
83341,67.6502,-356.26199999999994,389.08,13,4,800
83378,286.17,-218.167,377.8,13,4,807
83419,363.74800000000005,-38.2309,450.6,13,4,811
83527,8.12225,363.471,370.6,13,4,826
83594,-356.67900000000003,79.8078,426.6,13,4,838
83612,-359.653,26.3834,452.44,13,4,840
83632,-326.022,-158.149,500.9,13,4,844
83691,-99.0912,-344.56,550.4,13,4,852
83708,56.9254,-353.49199999999996,524.84,13,4,856
83736,237.354,-268.315,525.2,13,4,861
83794,343.655,105.601,492.8,13,4,871
83812,285.259,221.57,515.6,13,4,874
83944,-333.426,133.519,515.6,13,4,893
84134,199.852,303.827,615.0,13,4,933
84157,30.6224,358.767,643.4,13,4,938
84177,-139.32,333.74,625.8,13,4,942
84261,-232.706,-274.777,725.8,13,4,960
84275,-101.22399999999999,-343.58,752.0,13,4,964
84276,-110.432,-339.352,685.0,13,4,964
84299,159.023,-325.806,716.2,13,4,970
84329,326.547,-144.925,732.4,13,4,977
84411,31.9421,355.46,705.6,13,4,994
84413,-41.376999999999995,359.94,713.8,13,4,995
84512,-208.549,-295.443,868.4,13,4,1017
84543,46.0698,-356.657,867.44,13,4,1024
84561,242.158,-268.716,834.309,13,4,1029
84575,337.21,-132.988,803.6,13,4,1033
84607,287.91900000000004,222.885,834.92,13,4,1042
84692,-333.32599999999996,139.428,867.2,13,4,1061
84693,-339.111,129.83700000000002,854.0,13,4,1061
84723,-346.04900000000004,-87.3573,959.4,13,4,1067
84756,-151.748,-322.432,951.12,13,4,1075
84789,184.15,-309.789,933.6,13,4,1083
84840,321.152,153.487,968.1,13,4,1097
84917,-282.262,217.94799999999998,876.8,13,4,1115
84926,-343.528,116.76899999999999,954.6,13,4,1117
85037,356.519,53.6578,1002.8,13,4,1150
85050,319.596,166.222,1048.2,13,4,1153
85094,-150.309,331.019,1080.4,13,4,1166
85110,-287.942,225.658,1038.6,13,4,1170
85143,-480.015,-152.225,-1030.6,13,6,4
85445,298.651,-398.964,-917.7,13,6,106
85578,-475.94699999999995,159.279,-908.1,13,6,152
85602,-454.99,-208.66099999999997,-826.1,13,6,162
85649,-10.0836,-499.976,-806.12,13,6,176
85650,37.8366,-499.699,-856.6,13,6,177
85701,491.561,-118.133,-853.8,13,6,192
85762,23.7942,503.76099999999997,-788.6,13,6,214
85774,-179.18,472.148,-854.8,13,6,219
85807,-497.151,-11.4943,-718.6,13,6,235
85832,-353.142,-354.347,-711.4,13,6,244
85904,441.651,-236.8,-758.8,13,6,267
85922,493.999,-63.2076,-728.08,13,6,272
85944,446.33099999999996,227.09,-682.8,13,6,279
85965,187.183,463.676,-754.0,13,6,288
86003,-192.84900000000002,459.26800000000003,-668.2,13,6,298
86023,-391.227,310.666,-756.0,13,6,304
86024,-400.23900000000003,302.502,-755.0,13,6,304
86044,-496.27,55.028999999999996,-727.6,13,6,311
86104,-235.157,-442.515,-669.8,13,6,326
86107,-176.392,-473.81800000000004,-578.7,13,6,327
86158,380.251,-333.12300000000005,-621.4,13,6,342
86203,479.25199999999995,157.974,-599.4,13,6,355
86218,434.95,249.12099999999998,-598.2,13,6,358
86233,311.748,390.254,-621.6,13,6,363
86431,249.382,-435.265,-530.9,13,6,416
86455,435.413,-244.615,-486.2,13,6,423
86456,443.847,-234.048,-549.2,13,6,423
86496,431.939,248.676,-556.8,13,6,436
86500,401.514,301.09,-521.6,13,6,437
86511,338.338,363.827,-470.8,13,6,440
86641,-427.94300000000004,-266.996,-416.2,13,6,475
86665,-211.916,-451.903,-410.2,13,6,483
86683,-11.17,-499.81199999999995,-386.0,13,6,488
86755,448.44300000000004,-221.86900000000003,-404.6,13,6,502
86828,352.337,360.625,-398.543,13,6,517
86836,322.319,387.63599999999997,-457.0,13,6,518
86846,218.34799999999998,454.85699999999997,-386.2,13,6,521
87164,405.74300000000005,292.427,-315.6,13,6,593
87195,117.552,484.736,-298.8,13,6,602
87232,-123.01299999999999,483.673,-274.8,13,6,608
87270,-337.154,368.86400000000003,-354.0,13,6,614
87277,-410.401,283.027,-285.6,13,6,617
87383,-79.2564,-495.38800000000003,-246.2,13,6,642
87385,-52.8446,-496.94199999999995,-152.6,13,6,643
87423,378.72900000000004,-334.293,-219.0,13,6,654
87503,440.644,234.597,-250.4,13,6,670
87509,407.07199999999995,296.468,-231.8,13,6,671
87574,-16.2256,503.952,-186.2,13,6,683
87637,-355.222,352.369,-192.8,13,6,693
87665,-498.80300000000005,80.0235,-235.4,13,6,700
87688,-497.12,-11.2116,-142.667,13,6,703
87689,-498.215,-21.1559,-89.2,13,6,703
87758,-194.23,-459.329,-138.4,13,6,717
87849,463.93300000000005,-180.632,-95.2,13,6,737
87872,492.075,-70.1375,-110.8,13,6,740
87887,498.767,26.1656,-82.0,13,6,742
87902,462.62800000000004,192.89,-128.8,13,6,746
87937,263.37,423.97900000000004,-64.0,13,6,754
87941,262.07,425.105,-133.6,13,6,754
87945,223.854,447.135,-110.2,13,6,755
87987,-63.5059,498.51099999999997,-84.4,13,6,762
88005,-123.17200000000001,483.658,-86.8,13,6,764
88081,-461.42900000000003,185.082,-140.4,13,6,776
88111,-501.221,-21.3562,23.4,13,6,781
88180,-265.276,-426.25300000000004,49.8,13,6,793
88245,212.84599999999998,-451.055,-0.599997,13,6,806
88274,424.42699999999996,-272.428,-47.4,13,6,812
88306,489.099,-106.495,47.9143,13,6,817
88402,203.303,457.217,10.2,13,6,834
88419,50.6639,497.454,-15.0,13,6,838
88442,-179.981,472.00800000000004,-36.6,13,6,843
88531,-482.642,137.483,42.6,13,6,855
88677,351.82199999999995,-351.24199999999996,83.2,13,6,888
88846,-158.61700000000002,472.713,152.8,13,6,921
88938,-481.64599999999996,-139.93200000000002,239.0,13,6,940
88977,-302.936,-399.227,204.44,13,6,948
89028,218.463,-455.715,209.0,13,6,961
89069,441.055,-242.301,203.0,13,6,969
89115,492.164,84.7833,201.8,13,6,978
89122,464.43800000000005,198.567,248.0,13,6,980
89179,138.852,485.884,240.2,13,6,991
